tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
6.78E+02,positive,0.63,,,US Airways,,MaxImumZero386,,0,@USAirways thanks!  Can you help remind the agents it's ok?  Ps. Heard rumors of a streaming wifi TV/movie service you might be installing,,2/18/2015 11:44,Planet Earth,
6.79E+02,neutral,0.6516,,,US Airways,,natedunn,,0,"@USAirways Is it possible to earn Dividend Miles for a passenger that is not me, even if I am purchasing the tickets?",,2/18/2015 10:38,"Phoenix, AZ",Pacific Time (US & Canada)
6.80E+02,negative,0.6227,Late Flight,0.3168,US Airways,,mpordes,,0,@USAirways tell the flight from clt to srq 5080 to wait!!!!!!,,2/18/2015 5:09,,
6.81E+02,negative,0.3638,Flight Attendant Complaints,0.3638,US Airways,,RealcornerboyT,,0,@USAirways gate agents are now working with everyone to resolve connecting flight issues which is my concern,,2/18/2015 4:21,Any Martin Luther St.,
6.82E+02,negative,0.7123,Customer Service Issue,0.3837,US Airways,,cristalyze,,0,@USAirways great but that still does not help me..,,2/18/2015 2:07,"Washington, DC",Eastern Time (US & Canada)
6.83E+02,negative,0.6449,Cancelled Flight,0.3285,US Airways,,jdpletnick,,1,@USAirways I just think if I am staying w your airline &amp; rescheduling a flight I shouldn't absorb a fee that is the cost of 1/2 my flight,,2/17/2015 12:57,"Newtown, Pa",Quito
6.84E+02,positive,0.3678,,0,US Airways,,DAngel082,,0,"@USAirways after missing my flight and reFlight Booking Problems 2x, I just walked onto another flight and my phone was still on the seat!!",,2/17/2015 12:20,New York,
6.85E+02,negative,0.361,Customer Service Issue,0.361,American,,mpresdenver,,0,@AmericanAir can u help rebook passenger via Twitter/DM.  Been on hold for 1.5 hours. Thanks!,,2/24/2015 9:35,"Denver, Colorado",Mountain Time (US & Canada)
6.86E+02,negative,0.9553,Flight Attendant Complaints,0.9553,American,negative,stevereasnors,Flight Attendant Complaints,0,@AmericanAir should reconsider #usairways acquisition. Flight 1843 AA gold flyers insulted by attendant for hanging jacket!,,2/22/2015 12:55,Los Angeles,Pacific Time (US & Canada)
6.87E+02,positive,0.9236,,0,American,positive,douglaskgordon,,0,@AmericanAir Thank you.....you do the same!!,,2/22/2015 12:50,"Caribbean, New York and Miami.",Indiana (East)
6.88E+02,negative,0.924,Late Flight,0.4904,American,negative,beaubertke,Late Flight,0,"@AmericanAir Okay, I think 1565 has waited long enough for a gate at DFW...",,2/18/2015 20:25,Texas,Central Time (US & Canada)
6.89E+02,negative,0.7991,Can't Tell,0.6423,Delta,negative,ConnieBowman4,"Customer Service Issue
Can't Tell",0,@DeltaAssist what I have to say is more than 140 characters! Plus you don't follow me,,2/20/2015 5:02,,
6.90E+02,positive,0.6708,,0,American,,IDontRentPigs,,0,"@AmericanAir @dfwairport Guys, let it go. http://t.co/vOxcghciJi",,2/24/2015 8:51,"Denton County, Texas",Central Time (US & Canada)
6.91E+02,positive,0.6188,,,American,,JeffTitelius,,1,Happy #TT to my friends @AmericanAir . Hope the weather isn't causing you too many headaches.,,2/24/2015 8:16,"Mount Dora, Florida",Quito
6.92E+02,negative,0.7276,Can't Tell,0.7276,American,,fantacychristin,,0,@AmericanAir I need refund.,,2/24/2015 8:00,,Eastern Time (US & Canada)
6.93E+02,neutral,0.3544,,0,American,,jacquelinewins6,,0,"@AmericanAir 
Thank you for responding...My laptop is in my bag and I need it for work. I am worried. The file code is UTEVGW.",,2/24/2015 7:34,,
6.94E+02,negative,0.7175,Late Flight,0.3633,American,,ShpprMktMichael,,0,@AmericanAir what's the status of flight 3494 XNA to DFW. I'm getting different reports?,,2/24/2015 6:59,USA,
6.95E+02,positive,0.6864,,,American,,dwjudson,,0,@AmericanAir Thank you for being so responsive on Twitter. Truly impressive.,,2/24/2015 5:53,"Toronto, Ontario, Canada",Eastern Time (US & Canada)
6.96E+02,neutral,0.6298,,0,American,,VanekSue,,0,"@AmericanAir  They said it works 80-90% of the time, DFW security entrance C26. Before/after pre-check, whereas I paid for the service.",,2/24/2015 4:53,,
6.97E+02,negative,0.6324,Can't Tell,0.6324,American,,GREATNESSEOA,,0,@AmericanAir @USAirways So who do I need to talk to to ensure the statement is sent to my bank so I can get the credit for the charges?,,2/24/2015 3:31,McKinney TX,
6.98E+02,neutral,0.3834,,0,American,,JayFranceschi,,0,Lol great answer.. “@AmericanAir: @JayFranceschi Our agents are checking in passengers as quickly as possible. We appreciate your patience.”,,2/24/2015 3:08,,Quito
6.99E+02,positive,0.6162,,0,American,,sannimaarit,,0,"@AmericanAir Thanks, both airlines said that it is located at AA Detroit. Also was informed that it flew with AA, which shouldn't matter.",,2/24/2015 2:25,Finn between Detroit & Toledo,Helsinki
7.00E+02,neutral,0.3567,,0,American,,SweetKirabella,,0,"@AmericanAir oh, yeah. I guess those are two different things. 3 am does weird things to my brain. Thanks again! xox",,2/24/2015 0:05,The 2nd star to the right ,Pacific Time (US & Canada)
7.01E+02,negative,0.7148,Customer Service Issue,0.3889,American,,uneek1908,,0,@AmericanAir I understand that but I'm hoping I can rectify this in advance. I would call but I am in AUH. I just need my one checked bag.,,2/23/2015 22:57,The Great State of TEXAS,Central Time (US & Canada)
7.02E+02,negative,0.6758,Flight Booking Problems,0.6758,American,,meg4miles,,0,@AmericanAir hey! I have a name issue on my reservation can you help?,,2/23/2015 22:39,N to da Y to da C ,
7.03E+02,negative,0.6258,longlines,0.3217,American,,TweetyDave,,0,"@AmericanAir If SNA curfew causes diversion, do you provide transportation from LAX? On AA1237 now, pilot not sure if we have time.",,2/23/2015 22:12,,Central Time (US & Canada)
7.04E+02,negative,0.6945,Can't Tell,0.363,American,,Lauren_Nann,,0,@AmericanAir #2298. Everyone else  was outstanding.,"[40.77382001, -73.87315003]",2/23/2015 21:11,"Harrison, New York",Eastern Time (US & Canada)
7.05E+02,negative,0.6978,Cancelled Flight,0.3674,American,,GarrettBogar,,0,"@AmericanAir $600 Late Flightr, 2 complete itinerary changes, and lost work and time, but yeah ""I"" got it rebooked",,2/23/2015 21:06,,
7.06E+02,positive,0.6605,,,American,,tifotter,,0,@AmericanAir No apology necessary. It was wind and I was on Delta. XOXO,,2/23/2015 20:57,"Sugarhood, SLC",Mountain Time (US & Canada)
7.07E+02,neutral,0.71,,0,American,,lczand,,0,"@AmericanAir daughter record loc. is KYBILC. She is traveling with 3 y.o. and needs to be in adjacent seats, not across isle.",,2/23/2015 17:44,SE USA,Central Time (US & Canada)
7.08E+02,negative,0.6422,Customer Service Issue,0.6422,American,,judyatpan,,0,"@AmericanAir Thx, someone picked up after 45 minutes",,2/23/2015 15:43,"Oakland, CA",Pacific Time (US & Canada)
7.09E+02,negative,0.7135,Bad Flight,0.7135,American,,PhilipStafford,,0,@AmericanAir overbooked business class from Mia to uvf - after being in the correct seat we were moved back to economy on our special day,,2/23/2015 15:38,"Tampa, Florida",
7.10E+02,neutral,0.6873,,0,American,,hoagy10,,0,@AmericanAir Flight Get Me Out Of Chicago.,,2/23/2015 14:25,,Central Time (US & Canada)
7.11E+02,neutral,0.7145,,0,American,,softwaredoug,,0,@AmericanAir I wrote down the evoucher number. I got rid of the voucher when I purchased air fair,,2/23/2015 11:03,"Charlottesville, VA",Hawaii
7.12E+02,negative,0.6961,Flight Booking Problems,0.6961,American,,Baynhambristol,,0,@AmericanAir 2 months and still no exec platinum member cards. What gives?,,2/23/2015 10:00,New York,Hawaii
7.13E+02,negative,0.6938,Customer Service Issue,0.6938,American,,urduckcommander,,0,@AmericanAir you have said the same thing to me over and over again but phrased differently. How about some actual help?,,2/23/2015 9:41,,Quito
7.14E+02,negative,0.7063,Customer Service Issue,0.3666,American,,takingthekids,,0,@AmericanAir don't see response!,,2/23/2015 8:28,New England ,Quito
7.15E+02,neutral,0.6958,,0,American,,elisakathleen,,0,@AmericanAir the saga continues..,,2/23/2015 8:11,"Boston, MA",
7.16E+02,negative,0.6275,Cancelled Flight,0.3166,American,,nekMom,,0,"@AmericanAir  when do you anticipate decisions for Cancelled Flightlations at DFW tomorrow morning? Need to rearrange hotel reservations, etc. ASAP!",,2/23/2015 7:33,,
7.17E+02,negative,0.655,Flight Booking Problems,0.3352,American,,Active_Aly,,0,"@AmericanAir @Active_Aly thx. We have already been on the iberia website, and seat reservation is unavailable. Hopefully we can call them.","[25.8058716, -80.1255332]",2/23/2015 4:48,"London, England",Eastern Time (US & Canada)
7.18E+02,neutral,0.6977,,0,American,,ElgortA,,0,@AmericanAir I was on a flight for tomorrow and my reservation is coming up.  Help me!,,2/22/2015 21:44,,
7.19E+02,negative,0.6169,Cancelled Flight,0.6169,American,,taraaleung,,0,@AmericanAir My flight tomorrow from SLC to DFW AA304 Cancelled Flighted. Can you help me get there?,,2/22/2015 19:41,"Salt Lake City, USA",
7.20E+02,negative,0.6649,Lost Luggage,0.6649,American,,KerithBurke,,0,"@AmericanAir I understand. I'm feeling cranky. I called AA's bag tracker number and heard ""your bag has not been located."" 😩",,2/22/2015 19:01,SNY in NYC.,Eastern Time (US & Canada)
7.21E+02,negative,0.6111,Can't Tell,0.3259,American,,jkhoey,,0,@AmericanAir ok. Pilots are looking for agents  - they jumped out / FLT 5350 #DFW / this is crazy,,2/22/2015 18:53,"New York, NY",Eastern Time (US & Canada)
7.22E+02,positive,0.6432,,0,American,,la_anne,,0,@AmericanAir I tried that. They won't book us with another airline. I wish I had flown with you! We are now stuck in FL til Weds.,,2/22/2015 18:19,Global,
7.23E+02,neutral,0.354,,0,American,,EAFiedler,,0,@AmericanAir I just DMed you,,2/22/2015 17:54,Philly,Eastern Time (US & Canada)
7.24E+02,negative,0.6282,Customer Service Issue,0.3292,American,,otisday,,0,"@AmericanAir @manuel_c ""here for you"" as in, yeah, we'll tweet platitudes at you so you'll think our Twitter bot cares? Or....",,2/22/2015 17:14,Pekin,Eastern Time (US & Canada)
7.25E+02,negative,0.7042,Customer Service Issue,0.7042,American,,SentieriMelinda,,0,@AmericanAir  please call us back to rebook!!! 7403607771. We need to get back to Columbus!!!!!! Please help,,2/22/2015 14:11,,
7.26E+02,negative,0.6384,Customer Service Issue,0.6384,American,,jkordyback,,0,@AmericanAir I’ll play it by ear. I know that you are doing your best. Buy some chewey oatmeal cookies for your customer care folks.,,2/22/2015 12:31,"North Saanich, BC",Pacific Time (US & Canada)
7.27E+02,negative,0.7094,Customer Service Issue,0.7094,American,,guernicaguy,,0,@AmericanAir Hey AA - can you help with an itinerary for a plat custy?  Stuck in PVR and phones aren't working,,2/22/2015 12:25,,
7.28E+02,positive,0.3487,,0,American,,KristenReenders,,0,@AmericanAir thank you we got on a different flight to Chicago.,,2/22/2015 12:01,,
